"","Country.Region","WHO.region","Dates","Cases","Date","Type","Date_Flag","lockdown","CENTER_LON","CENTER_LAT"
"5162","Iceland","European Region",2020-03-16,138,2020-03-16,1,1,1,-18.6057026,64.99764998
"5163","Iceland","European Region",2020-03-17,199,2020-03-16,1,1,1,-18.6057026,64.99764998
"5164","Iceland","European Region",2020-03-18,225,2020-03-16,1,1,1,-18.6057026,64.99764998
"5165","Iceland","European Region",2020-03-19,250,2020-03-16,1,1,1,-18.6057026,64.99764998
"5166","Iceland","European Region",2020-03-20,330,2020-03-16,1,1,1,-18.6057026,64.99764998
"5167","Iceland","European Region",2020-03-21,409,2020-03-16,1,1,1,-18.6057026,64.99764998
"5168","Iceland","European Region",2020-03-22,473,2020-03-16,1,1,1,-18.6057026,64.99764998
"5169","Iceland","European Region",2020-03-23,568,2020-03-16,1,1,1,-18.6057026,64.99764998
"5170","Iceland","European Region",2020-03-24,588,2020-03-16,1,1,1,-18.6057026,64.99764998
"5171","Iceland","European Region",2020-03-25,648,2020-03-16,1,1,1,-18.6057026,64.99764998
"5172","Iceland","European Region",2020-03-26,737,2020-03-16,1,1,1,-18.6057026,64.99764998
"5173","Iceland","European Region",2020-03-27,802,2020-03-16,1,1,1,-18.6057026,64.99764998
"5174","Iceland","European Region",2020-03-28,890,2020-03-16,1,1,1,-18.6057026,64.99764998
"5175","Iceland","European Region",2020-03-29,963,2020-03-16,1,1,1,-18.6057026,64.99764998
"5176","Iceland","European Region",2020-03-30,1020,2020-03-16,1,1,1,-18.6057026,64.99764998
"5177","Iceland","European Region",2020-03-31,1086,2020-03-16,1,1,1,-18.6057026,64.99764998
"5178","Iceland","European Region",2020-04-01,1135,2020-03-16,1,1,1,-18.6057026,64.99764998
"5179","Iceland","European Region",2020-04-02,1220,2020-03-16,1,1,1,-18.6057026,64.99764998
"5180","Iceland","European Region",2020-04-03,1319,2020-03-16,1,1,1,-18.6057026,64.99764998
"5181","India","South-East Asia Region",2020-01-21,0,2020-03-24,1,0,1,79.6188183,22.88132057
"5182","India","South-East Asia Region",2020-01-22,0,2020-03-24,1,0,1,79.6188183,22.88132057
"5183","India","South-East Asia Region",2020-01-23,0,2020-03-24,1,0,1,79.6188183,22.88132057
"5184","India","South-East Asia Region",2020-01-24,0,2020-03-24,1,0,1,79.6188183,22.88132057
"5185","India","South-East Asia Region",2020-01-25,0,2020-03-24,1,0,1,79.6188183,22.88132057
"5186","India","South-East Asia Region",2020-01-26,0,2020-03-24,1,0,1,79.6188183,22.88132057
"5187","India","South-East Asia Region",2020-01-27,0,2020-03-24,1,0,1,79.6188183,22.88132057
"5188","India","South-East Asia Region",2020-01-28,0,2020-03-24,1,0,1,79.6188183,22.88132057
"5189","India","South-East Asia Region",2020-01-29,0,2020-03-24,1,0,1,79.6188183,22.88132057
"5190","India","South-East Asia Region",2020-01-30,1,2020-03-24,1,0,1,79.6188183,22.88132057
"5191","India","South-East Asia Region",2020-01-31,1,2020-03-24,1,0,1,79.6188183,22.88132057
"5192","India","South-East Asia Region",2020-02-01,1,2020-03-24,1,0,1,79.6188183,22.88132057
"5193","India","South-East Asia Region",2020-02-02,2,2020-03-24,1,0,1,79.6188183,22.88132057
"5194","India","South-East Asia Region",2020-02-03,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5195","India","South-East Asia Region",2020-02-04,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5196","India","South-East Asia Region",2020-02-05,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5197","India","South-East Asia Region",2020-02-06,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5198","India","South-East Asia Region",2020-02-07,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5199","India","South-East Asia Region",2020-02-08,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5200","India","South-East Asia Region",2020-02-09,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5201","India","South-East Asia Region",2020-02-10,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5202","India","South-East Asia Region",2020-02-11,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5203","India","South-East Asia Region",2020-02-12,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5204","India","South-East Asia Region",2020-02-13,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5205","India","South-East Asia Region",2020-02-14,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5206","India","South-East Asia Region",2020-02-15,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5207","India","South-East Asia Region",2020-02-16,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5208","India","South-East Asia Region",2020-02-17,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5209","India","South-East Asia Region",2020-02-18,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5210","India","South-East Asia Region",2020-02-19,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5211","India","South-East Asia Region",2020-02-20,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5212","India","South-East Asia Region",2020-02-21,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5213","India","South-East Asia Region",2020-02-22,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5214","India","South-East Asia Region",2020-02-23,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5215","India","South-East Asia Region",2020-02-24,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5216","India","South-East Asia Region",2020-02-25,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5217","India","South-East Asia Region",2020-02-26,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5218","India","South-East Asia Region",2020-02-27,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5219","India","South-East Asia Region",2020-02-28,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5220","India","South-East Asia Region",2020-02-29,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5221","India","South-East Asia Region",2020-03-01,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5222","India","South-East Asia Region",2020-03-02,3,2020-03-24,1,0,1,79.6188183,22.88132057
"5223","India","South-East Asia Region",2020-03-03,5,2020-03-24,1,0,1,79.6188183,22.88132057
"5224","India","South-East Asia Region",2020-03-04,6,2020-03-24,1,0,1,79.6188183,22.88132057
"5225","India","South-East Asia Region",2020-03-05,29,2020-03-24,1,0,1,79.6188183,22.88132057
"5226","India","South-East Asia Region",2020-03-06,30,2020-03-24,1,0,1,79.6188183,22.88132057
"5227","India","South-East Asia Region",2020-03-07,31,2020-03-24,1,0,1,79.6188183,22.88132057
"5228","India","South-East Asia Region",2020-03-08,34,2020-03-24,1,0,1,79.6188183,22.88132057
"5229","India","South-East Asia Region",2020-03-09,43,2020-03-24,1,0,1,79.6188183,22.88132057
"5230","India","South-East Asia Region",2020-03-10,44,2020-03-24,1,0,1,79.6188183,22.88132057
"5231","India","South-East Asia Region",2020-03-11,60,2020-03-24,1,0,1,79.6188183,22.88132057
"5232","India","South-East Asia Region",2020-03-12,73,2020-03-24,1,0,1,79.6188183,22.88132057
"5233","India","South-East Asia Region",2020-03-13,74,2020-03-24,1,0,1,79.6188183,22.88132057
"5234","India","South-East Asia Region",2020-03-14,82,2020-03-24,1,0,1,79.6188183,22.88132057
"5235","India","South-East Asia Region",2020-03-15,107,2020-03-24,1,0,1,79.6188183,22.88132057
"5236","India","South-East Asia Region",2020-03-16,114,2020-03-24,1,0,1,79.6188183,22.88132057
"5237","India","South-East Asia Region",2020-03-17,137,2020-03-24,1,0,1,79.6188183,22.88132057
"5238","India","South-East Asia Region",2020-03-18,137,2020-03-24,1,0,1,79.6188183,22.88132057
"5239","India","South-East Asia Region",2020-03-19,151,2020-03-24,1,0,1,79.6188183,22.88132057
"5240","India","South-East Asia Region",2020-03-20,195,2020-03-24,1,0,1,79.6188183,22.88132057
"5241","India","South-East Asia Region",2020-03-21,195,2020-03-24,1,0,1,79.6188183,22.88132057
"5242","India","South-East Asia Region",2020-03-22,283,2020-03-24,1,0,1,79.6188183,22.88132057
"5243","India","South-East Asia Region",2020-03-23,415,2020-03-24,1,0,1,79.6188183,22.88132057
"5244","India","South-East Asia Region",2020-03-24,434,2020-03-24,1,1,1,79.6188183,22.88132057
"5245","India","South-East Asia Region",2020-03-25,562,2020-03-24,1,1,1,79.6188183,22.88132057
"5246","India","South-East Asia Region",2020-03-26,649,2020-03-24,1,1,1,79.6188183,22.88132057
"5247","India","South-East Asia Region",2020-03-27,724,2020-03-24,1,1,1,79.6188183,22.88132057
"5248","India","South-East Asia Region",2020-03-28,724,2020-03-24,1,1,1,79.6188183,22.88132057
"5249","India","South-East Asia Region",2020-03-29,979,2020-03-24,1,1,1,79.6188183,22.88132057
"5250","India","South-East Asia Region",2020-03-30,1071,2020-03-24,1,1,1,79.6188183,22.88132057
"5251","India","South-East Asia Region",2020-03-31,1071,2020-03-24,1,1,1,79.6188183,22.88132057
"5252","India","South-East Asia Region",2020-04-01,1636,2020-03-24,1,1,1,79.6188183,22.88132057
"5253","India","South-East Asia Region",2020-04-02,1636,2020-03-24,1,1,1,79.6188183,22.88132057
"5254","India","South-East Asia Region",2020-04-03,1965,2020-03-24,1,1,1,79.6188183,22.88132057
"5255","Indonesia","South-East Asia Region",2020-01-21,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5256","Indonesia","South-East Asia Region",2020-01-22,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5257","Indonesia","South-East Asia Region",2020-01-23,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5258","Indonesia","South-East Asia Region",2020-01-24,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5259","Indonesia","South-East Asia Region",2020-01-25,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5260","Indonesia","South-East Asia Region",2020-01-26,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5261","Indonesia","South-East Asia Region",2020-01-27,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5262","Indonesia","South-East Asia Region",2020-01-28,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5263","Indonesia","South-East Asia Region",2020-01-29,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5264","Indonesia","South-East Asia Region",2020-01-30,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5265","Indonesia","South-East Asia Region",2020-01-31,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5266","Indonesia","South-East Asia Region",2020-02-01,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5267","Indonesia","South-East Asia Region",2020-02-02,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5268","Indonesia","South-East Asia Region",2020-02-03,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5269","Indonesia","South-East Asia Region",2020-02-04,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5270","Indonesia","South-East Asia Region",2020-02-05,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5271","Indonesia","South-East Asia Region",2020-02-06,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5272","Indonesia","South-East Asia Region",2020-02-07,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5273","Indonesia","South-East Asia Region",2020-02-08,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5274","Indonesia","South-East Asia Region",2020-02-09,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5275","Indonesia","South-East Asia Region",2020-02-10,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5276","Indonesia","South-East Asia Region",2020-02-11,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5277","Indonesia","South-East Asia Region",2020-02-12,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5278","Indonesia","South-East Asia Region",2020-02-13,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5279","Indonesia","South-East Asia Region",2020-02-14,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5280","Indonesia","South-East Asia Region",2020-02-15,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5281","Indonesia","South-East Asia Region",2020-02-16,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5282","Indonesia","South-East Asia Region",2020-02-17,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5283","Indonesia","South-East Asia Region",2020-02-18,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5284","Indonesia","South-East Asia Region",2020-02-19,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5285","Indonesia","South-East Asia Region",2020-02-20,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5286","Indonesia","South-East Asia Region",2020-02-21,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5287","Indonesia","South-East Asia Region",2020-02-22,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5288","Indonesia","South-East Asia Region",2020-02-23,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5289","Indonesia","South-East Asia Region",2020-02-24,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5290","Indonesia","South-East Asia Region",2020-02-25,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5291","Indonesia","South-East Asia Region",2020-02-26,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5292","Indonesia","South-East Asia Region",2020-02-27,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5293","Indonesia","South-East Asia Region",2020-02-28,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5294","Indonesia","South-East Asia Region",2020-02-29,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5295","Indonesia","South-East Asia Region",2020-03-01,0,2020-03-15,1,0,1,117.3110169,-2.22903453
"5296","Indonesia","South-East Asia Region",2020-03-02,2,2020-03-15,1,0,1,117.3110169,-2.22903453
"5297","Indonesia","South-East Asia Region",2020-03-03,2,2020-03-15,1,0,1,117.3110169,-2.22903453
"5298","Indonesia","South-East Asia Region",2020-03-04,2,2020-03-15,1,0,1,117.3110169,-2.22903453
"5299","Indonesia","South-East Asia Region",2020-03-05,2,2020-03-15,1,0,1,117.3110169,-2.22903453
"5300","Indonesia","South-East Asia Region",2020-03-06,2,2020-03-15,1,0,1,117.3110169,-2.22903453
"5301","Indonesia","South-East Asia Region",2020-03-07,2,2020-03-15,1,0,1,117.3110169,-2.22903453
"5302","Indonesia","South-East Asia Region",2020-03-08,4,2020-03-15,1,0,1,117.3110169,-2.22903453
"5303","Indonesia","South-East Asia Region",2020-03-09,6,2020-03-15,1,0,1,117.3110169,-2.22903453
"5304","Indonesia","South-East Asia Region",2020-03-10,19,2020-03-15,1,0,1,117.3110169,-2.22903453
"5305","Indonesia","South-East Asia Region",2020-03-11,27,2020-03-15,1,0,1,117.3110169,-2.22903453
"5306","Indonesia","South-East Asia Region",2020-03-12,34,2020-03-15,1,0,1,117.3110169,-2.22903453
"5307","Indonesia","South-East Asia Region",2020-03-13,34,2020-03-15,1,0,1,117.3110169,-2.22903453
"5308","Indonesia","South-East Asia Region",2020-03-14,69,2020-03-15,1,0,1,117.3110169,-2.22903453
"5309","Indonesia","South-East Asia Region",2020-03-15,117,2020-03-15,1,1,1,117.3110169,-2.22903453
"5310","Indonesia","South-East Asia Region",2020-03-16,117,2020-03-15,1,1,1,117.3110169,-2.22903453
"5311","Indonesia","South-East Asia Region",2020-03-17,172,2020-03-15,1,1,1,117.3110169,-2.22903453
"5312","Indonesia","South-East Asia Region",2020-03-18,172,2020-03-15,1,1,1,117.3110169,-2.22903453
"5313","Indonesia","South-East Asia Region",2020-03-19,227,2020-03-15,1,1,1,117.3110169,-2.22903453
"5314","Indonesia","South-East Asia Region",2020-03-20,309,2020-03-15,1,1,1,117.3110169,-2.22903453
"5315","Indonesia","South-East Asia Region",2020-03-21,369,2020-03-15,1,1,1,117.3110169,-2.22903453
"5316","Indonesia","South-East Asia Region",2020-03-22,450,2020-03-15,1,1,1,117.3110169,-2.22903453
"5317","Indonesia","South-East Asia Region",2020-03-23,514,2020-03-15,1,1,1,117.3110169,-2.22903453
"5318","Indonesia","South-East Asia Region",2020-03-24,579,2020-03-15,1,1,1,117.3110169,-2.22903453
"5319","Indonesia","South-East Asia Region",2020-03-25,686,2020-03-15,1,1,1,117.3110169,-2.22903453
"5320","Indonesia","South-East Asia Region",2020-03-26,790,2020-03-15,1,1,1,117.3110169,-2.22903453
"5321","Indonesia","South-East Asia Region",2020-03-27,893,2020-03-15,1,1,1,117.3110169,-2.22903453
"5322","Indonesia","South-East Asia Region",2020-03-28,1046,2020-03-15,1,1,1,117.3110169,-2.22903453
"5323","Indonesia","South-East Asia Region",2020-03-29,1155,2020-03-15,1,1,1,117.3110169,-2.22903453
"5324","Indonesia","South-East Asia Region",2020-03-30,1285,2020-03-15,1,1,1,117.3110169,-2.22903453
"5325","Indonesia","South-East Asia Region",2020-03-31,1414,2020-03-15,1,1,1,117.3110169,-2.22903453
"5326","Indonesia","South-East Asia Region",2020-04-01,1528,2020-03-15,1,1,1,117.3110169,-2.22903453
"5327","Indonesia","South-East Asia Region",2020-04-02,1677,2020-03-15,1,1,1,117.3110169,-2.22903453
"5328","Indonesia","South-East Asia Region",2020-04-03,1790,2020-03-15,1,1,1,117.3110169,-2.22903453
"5329","Iran","Eastern Mediterranean Region",2020-01-21,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5330","Iran","Eastern Mediterranean Region",2020-01-22,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5331","Iran","Eastern Mediterranean Region",2020-01-23,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5332","Iran","Eastern Mediterranean Region",2020-01-24,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5333","Iran","Eastern Mediterranean Region",2020-01-25,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5334","Iran","Eastern Mediterranean Region",2020-01-26,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5335","Iran","Eastern Mediterranean Region",2020-01-27,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5336","Iran","Eastern Mediterranean Region",2020-01-28,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5337","Iran","Eastern Mediterranean Region",2020-01-29,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5338","Iran","Eastern Mediterranean Region",2020-01-30,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5339","Iran","Eastern Mediterranean Region",2020-01-31,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5340","Iran","Eastern Mediterranean Region",2020-02-01,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5341","Iran","Eastern Mediterranean Region",2020-02-02,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5342","Iran","Eastern Mediterranean Region",2020-02-03,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5343","Iran","Eastern Mediterranean Region",2020-02-04,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5344","Iran","Eastern Mediterranean Region",2020-02-05,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5345","Iran","Eastern Mediterranean Region",2020-02-06,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5346","Iran","Eastern Mediterranean Region",2020-02-07,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5347","Iran","Eastern Mediterranean Region",2020-02-08,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5348","Iran","Eastern Mediterranean Region",2020-02-09,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5349","Iran","Eastern Mediterranean Region",2020-02-10,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5350","Iran","Eastern Mediterranean Region",2020-02-11,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5351","Iran","Eastern Mediterranean Region",2020-02-12,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5352","Iran","Eastern Mediterranean Region",2020-02-13,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5353","Iran","Eastern Mediterranean Region",2020-02-14,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5354","Iran","Eastern Mediterranean Region",2020-02-15,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5355","Iran","Eastern Mediterranean Region",2020-02-16,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5356","Iran","Eastern Mediterranean Region",2020-02-17,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5357","Iran","Eastern Mediterranean Region",2020-02-18,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5358","Iran","Eastern Mediterranean Region",2020-02-19,0,2020-03-15,1,0,1,54.30141376,32.56479959
"5359","Iran","Eastern Mediterranean Region",2020-02-20,2,2020-03-15,1,0,1,54.30141376,32.56479959
"5360","Iran","Eastern Mediterranean Region",2020-02-21,5,2020-03-15,1,0,1,54.30141376,32.56479959
"5361","Iran","Eastern Mediterranean Region",2020-02-22,18,2020-03-15,1,0,1,54.30141376,32.56479959
"5362","Iran","Eastern Mediterranean Region",2020-02-23,28,2020-03-15,1,0,1,54.30141376,32.56479959
"5363","Iran","Eastern Mediterranean Region",2020-02-24,43,2020-03-15,1,0,1,54.30141376,32.56479959
"5364","Iran","Eastern Mediterranean Region",2020-02-25,61,2020-03-15,1,0,1,54.30141376,32.56479959
"5365","Iran","Eastern Mediterranean Region",2020-02-26,95,2020-03-15,1,0,1,54.30141376,32.56479959
"5366","Iran","Eastern Mediterranean Region",2020-02-27,141,2020-03-15,1,0,1,54.30141376,32.56479959
"5367","Iran","Eastern Mediterranean Region",2020-02-28,245,2020-03-15,1,0,1,54.30141376,32.56479959
"5368","Iran","Eastern Mediterranean Region",2020-02-29,388,2020-03-15,1,0,1,54.30141376,32.56479959
"5369","Iran","Eastern Mediterranean Region",2020-03-01,593,2020-03-15,1,0,1,54.30141376,32.56479959
"5370","Iran","Eastern Mediterranean Region",2020-03-02,978,2020-03-15,1,0,1,54.30141376,32.56479959
"5371","Iran","Eastern Mediterranean Region",2020-03-03,1501,2020-03-15,1,0,1,54.30141376,32.56479959
"5372","Iran","Eastern Mediterranean Region",2020-03-04,2336,2020-03-15,1,0,1,54.30141376,32.56479959
"5373","Iran","Eastern Mediterranean Region",2020-03-05,2922,2020-03-15,1,0,1,54.30141376,32.56479959
"5374","Iran","Eastern Mediterranean Region",2020-03-06,3513,2020-03-15,1,0,1,54.30141376,32.56479959
"5375","Iran","Eastern Mediterranean Region",2020-03-07,4747,2020-03-15,1,0,1,54.30141376,32.56479959
"5376","Iran","Eastern Mediterranean Region",2020-03-08,5823,2020-03-15,1,0,1,54.30141376,32.56479959
"5377","Iran","Eastern Mediterranean Region",2020-03-09,6566,2020-03-15,1,0,1,54.30141376,32.56479959
"5378","Iran","Eastern Mediterranean Region",2020-03-10,7161,2020-03-15,1,0,1,54.30141376,32.56479959
"5379","Iran","Eastern Mediterranean Region",2020-03-11,8042,2020-03-15,1,0,1,54.30141376,32.56479959
"5380","Iran","Eastern Mediterranean Region",2020-03-12,9000,2020-03-15,1,0,1,54.30141376,32.56479959
"5381","Iran","Eastern Mediterranean Region",2020-03-13,10075,2020-03-15,1,0,1,54.30141376,32.56479959
"5382","Iran","Eastern Mediterranean Region",2020-03-14,11364,2020-03-15,1,0,1,54.30141376,32.56479959
"5383","Iran","Eastern Mediterranean Region",2020-03-15,12729,2020-03-15,1,1,1,54.30141376,32.56479959
"5384","Iran","Eastern Mediterranean Region",2020-03-16,14991,2020-03-15,1,1,1,54.30141376,32.56479959
"5385","Iran","Eastern Mediterranean Region",2020-03-17,14991,2020-03-15,1,1,1,54.30141376,32.56479959
"5386","Iran","Eastern Mediterranean Region",2020-03-18,16169,2020-03-15,1,1,1,54.30141376,32.56479959
"5387","Iran","Eastern Mediterranean Region",2020-03-19,17361,2020-03-15,1,1,1,54.30141376,32.56479959
"5388","Iran","Eastern Mediterranean Region",2020-03-20,18407,2020-03-15,1,1,1,54.30141376,32.56479959
"5389","Iran","Eastern Mediterranean Region",2020-03-21,19644,2020-03-15,1,1,1,54.30141376,32.56479959
"5390","Iran","Eastern Mediterranean Region",2020-03-22,20610,2020-03-15,1,1,1,54.30141376,32.56479959
"5391","Iran","Eastern Mediterranean Region",2020-03-23,21638,2020-03-15,1,1,1,54.30141376,32.56479959
"5392","Iran","Eastern Mediterranean Region",2020-03-24,23049,2020-03-15,1,1,1,54.30141376,32.56479959
"5393","Iran","Eastern Mediterranean Region",2020-03-25,24811,2020-03-15,1,1,1,54.30141376,32.56479959
"5394","Iran","Eastern Mediterranean Region",2020-03-26,27017,2020-03-15,1,1,1,54.30141376,32.56479959
"5395","Iran","Eastern Mediterranean Region",2020-03-27,29406,2020-03-15,1,1,1,54.30141376,32.56479959
"5396","Iran","Eastern Mediterranean Region",2020-03-28,32332,2020-03-15,1,1,1,54.30141376,32.56479959
"5397","Iran","Eastern Mediterranean Region",2020-03-29,35408,2020-03-15,1,1,1,54.30141376,32.56479959
"5398","Iran","Eastern Mediterranean Region",2020-03-30,38309,2020-03-15,1,1,1,54.30141376,32.56479959
"5399","Iran","Eastern Mediterranean Region",2020-03-31,41495,2020-03-15,1,1,1,54.30141376,32.56479959
"5400","Iran","Eastern Mediterranean Region",2020-04-01,44606,2020-03-15,1,1,1,54.30141376,32.56479959
"5401","Iran","Eastern Mediterranean Region",2020-04-02,47593,2020-03-15,1,1,1,54.30141376,32.56479959
"5402","Iran","Eastern Mediterranean Region",2020-04-03,50468,2020-03-15,1,1,1,54.30141376,32.56479959
"5403","Iraq","Eastern Mediterranean Region",2020-01-21,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5404","Iraq","Eastern Mediterranean Region",2020-01-22,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5405","Iraq","Eastern Mediterranean Region",2020-01-23,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5406","Iraq","Eastern Mediterranean Region",2020-01-24,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5407","Iraq","Eastern Mediterranean Region",2020-01-25,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5408","Iraq","Eastern Mediterranean Region",2020-01-26,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5409","Iraq","Eastern Mediterranean Region",2020-01-27,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5410","Iraq","Eastern Mediterranean Region",2020-01-28,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5411","Iraq","Eastern Mediterranean Region",2020-01-29,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5412","Iraq","Eastern Mediterranean Region",2020-01-30,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5413","Iraq","Eastern Mediterranean Region",2020-01-31,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5414","Iraq","Eastern Mediterranean Region",2020-02-01,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5415","Iraq","Eastern Mediterranean Region",2020-02-02,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5416","Iraq","Eastern Mediterranean Region",2020-02-03,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5417","Iraq","Eastern Mediterranean Region",2020-02-04,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5418","Iraq","Eastern Mediterranean Region",2020-02-05,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5419","Iraq","Eastern Mediterranean Region",2020-02-06,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5420","Iraq","Eastern Mediterranean Region",2020-02-07,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5421","Iraq","Eastern Mediterranean Region",2020-02-08,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5422","Iraq","Eastern Mediterranean Region",2020-02-09,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5423","Iraq","Eastern Mediterranean Region",2020-02-10,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5424","Iraq","Eastern Mediterranean Region",2020-02-11,0,2020-03-22,1,0,1,43.77224552,33.04800654
"5425","Iraq","Eastern Mediterranean Region",2020-02-12,0,2020-03-22,1,0,1,43.77224552,33.04800654
